Age,Birth Place,Birthday,College,Current Status,Current Team,Experience,Height (inches),High School,High School Location,Name,Number,Player Id,Position,Weight (lbs),Years Played
25,"Southwest Ranches , FL",1/25/1992,Miami (Fla.),Active,Jacksonville Jaguars,4th season,78,St. Thomas Aquinas HS,"Fort Lauderdale, FL","Linder, Brandon",65,brandonlinder/2543729,C,309,
33,"Cleveland , OH",6/6/1984,Ohio Northern,Unsigned free agent,New Orleans Saints,10th season,76,Nordonia HS,"Macedonia, OH","Trusnik, Jason",57,jasontrusnik/2507277,LB,252,
27,"San Jose , CA",11/16/1989,Regina (Canada),Active,Chicago Bears,6th season,77,Del Campo HS,"Fair Oaks, CA","Hicks, Akiem",96,akiemhicks/2533433,DE,336,
25,"Eden Prairie , MN",4/22/1992,Oklahoma,Active,Miami Dolphins,5th season,72,La Costa Canyon HS,"Carlsbad, CA","Stills, Kenny",10,kennystills/2540202,WR,195,
30,"Birmingham , AL",1/25/1987,Alabama,Active,Cincinnati Bengals,9th season,76,Huffman HS,"Birmingham, AL","Smith, Andre",,andresmith/71465,T,325,
22,"Fayetteville , GA",7/12/1994,Stetson,Active,Baltimore Ravens,Rookie,71,,,"Payne, Donald",,donaldpayne/2559034,LB,193,
24,"Detroit , MI",4/16/1993,Michigan State,Active,New York Jets,2nd season,75,Reniassance HS,"Detroit, MI","Thomas, Lawrence",97,lawrencethomas/2556695,DE,286,
29,"Macon , GA",4/10/1988,Alabama,Active,Houston Texans,8th season,70,Westside HS,"Macon, GA","Jackson, Kareem",25,kareemjackson/496735,CB,185,
26,"Chicago , IL",9/5/1990,Concordia-St. Paul,Active,Carolina Panthers,3rd season,78,Simeon Career Acad. HS,"Chicago, IL","Moore, Zach",,zachmoore/2543796,DE,280,
24,"Wilmington , DE",1/21/1993,Minnesota,Active,Cleveland Browns,2nd season,69,Delcastle Tech HS,"Wilmington, DE","Boddy-Calhoun, Briean",20,brieanboddy-calhoun/2556475,SS,193,
30,"Houston , TX",12/26/1986,Texas,Unsigned free agent,Cincinnati Bengals,6th season,71,North Shore HS,"Houston, TX","Brown, Chykie",23,chykiebrown/2495126,DB,191,
22,"Washington , DC",3/31/1995,Maryland,Active,Jacksonville Jaguars,2nd season,74,Friendship Collegiate Academy HS,"Washington, DC","Ngakoue, Yannick",91,yannickngakoue/2555421,DE,246,
22,"Santa Rosa , CA",8/29/1994,Arizona,Active,Arizona Cardinals,1st season,72,Cardinal Newman HS,"Santa Rosa, CA","Wright, Scooby",58,scoobywright/2556382,ILB,240,
23,"Long Beach , CA",5/2/1994,Colorado,Active,Cincinnati Bengals,Rookie,75,,,"Tupou, Josh",,joshtupou/2559003,DT,320,
23,"Houston , TX",12/10/1993,Troy,Active,New England Patriots,Rookie,78,Charles R. Drew HS,"Riverdale, GA","Garcia, Antonio",63,antoniogarcia/2557938,OT,293,
22,"Mentor , OH",8/20/1994,North Carolina,Active,Chicago Bears,Rookie,75,Mentor HS,OH,"Trubisky, Mitchell",,mitchtrubisky/2558008,QB,220,
,,,Syracuse,Injured reserve,New York Jets,Rookie,69,,,"Estime, Brisly",,brislyestime/2558939,WR,176,
27,"Lynwood , CA",4/28/1990,Oregon,Active,Los Angeles Chargers,4th season,69,Notre Dame HS,"Riverside, CA","Barner, Kenjon",,kenjonbarner/2539289,RB,195,
30,"Lakewood , OH",5/4/1987,Ohio State,Active,Minnesota Vikings,8th season,80,St. Edward HS,"Lakewood, OH","Boone, Alex",76,alexboone/71211,OG,310,
23,,11/24/1993,Utah State,Active,Houston Texans,Rookie,77,,,"Simonich, Jake",,jakesimonich/2559251,OG,287,
27,"Los Angeles , CA",2/11/1990,UCLA,Unsigned free agent,New York Giants,5th season,73,Susan Miller Dorsey HS,"Los Angeles, CA","Moore, Rahim",,rahimmoore/2495503,DB,195,
27,"Ardmore , OK",7/24/1989,Florida,Active,Miami Dolphins,7th season,77,Lakeland HS,FL,"Pouncey, Mike",51,mikepouncey/2495216,C,299,
23,"Mascotte , FL",5/17/1994,Florida State,Active,Tampa Bay Buccaneers,2nd season,72,South Lake HS,"Groveland, FL","Aguayo, Roberto",19,robertoaguayo/2555408,K,207,
25,"Houston , TX",4/21/1992,Missouri,Active,Kansas City Chiefs,3rd season,78,St. Michael's Academy HS,"Austin, TX","Morse, Mitch",61,mitchmorse/2552668,C,305,
26,"Denver , CO",1/24/1991,Stanford,Active,Cincinnati Bengals,4th season,76,J.K. Mullen HS,"Denver, CO","Hewitt, Ryan",89,ryanhewitt/2550206,TE,254,
22,,1/15/1995,East Central (OK),Active,Seattle Seahawks,Rookie,74,,,"Moore, David",,davidmoore/2558856,WR,225,
24,"El Cerrito , CA",11/29/1992,Notre Dame,Active,Cleveland Browns,2nd season,73,Granada HS,"Livermore, CA","Atkinson, George",25,georgeatkinson/2550540,RB,220,
30,South Korea,11/18/1986,Mississippi State,Active,Carolina Panthers,6th season,73,North Clayton HS,"College Park, GA","Love, Kyle",77,kylelove/2507837,DE,315,
26,"Bremerton , WA",5/30/1991,Washington State,Active,New Orleans Saints,2nd season,77,North Mason HS,"Belfair, WA","Fullington, John",79,johnfullington/2550343,G,300,
21,,8/26/1995,Texas A&M,Active,Tampa Bay Buccaneers,Rookie,72,Stone HS,"Wiggins, MS","Evans, Justin",,justinevans/2557945,SAF,193,
24,"Adairsville , GA",7/8/1992,Clemson,Active,Atlanta Falcons,3rd season,75,Adairsville HS,GA,"Beasley, Vic",44,vicbeasley/2552301,OLB,246,
34,"York , PA",9/9/1982,Shippensburg,Active,New Orleans Saints,12th season,72,Dover HS,PA,"Kuhn, John",29,johnkuhn/2506147,FB,250,
27,"Beaufort , SC",10/23/1989,North Carolina,Active,Washington Redskins,6th season,73,Wilde Lake HS,"Columbia, MD","Brown, Zach",,zachbrown/2532804,LB,248,
22,"Chicago , IL",8/16/1994,Southern Mississippi,Active,Los Angeles Rams,2nd season,73,DuSable HS,"Chicago, IL","Thomas, Mike",13,mikethomas/2556381,WR,200,
24,"Elon , NC",11/11/1992,California,Active,Washington Redskins,2nd season,74,Northern Guilford HS,"Greensboro, NC","Harris, Maurice",13,mauriceharris/2556404,WR,200,
24,,8/19/1992,Georgia,Active,Kansas City Chiefs,3rd season,74,Thomas Jefferson HS,"Tampa, FL","Wilson, Ramik",,ramikwilson/2552320,ILB,237,
25,"Racine , WI",7/18/1991,Northern Illinois,Active,San Francisco 49ers,4th season,71,Davidson HS,"Mobile, AL","Ward, Jimmie",25,jimmieward/2543741,CB,193,
34,"Shellman , GA",3/22/1983,Georgia,Active,Carolina Panthers,13th season,73,Randolph-Clay HS,"Shellman, GA","Davis, Thomas",58,thomasdavis/2506352,OLB,235,
26,,1/24/1991,Tennessee State,Active,Dallas Cowboys,2nd season,76,Seminole HS,FL,"Edwards, Kadeem",,kadeemedwards/2543756,G,305,
34,"Houston , TX",4/27/1983,Texas,Active,Minnesota Vikings,11th season,75,Splendora HS,TX,"Robison, Brian",96,brianrobison/2495723,DE,259,
25,"Youngstown , OH",1/29/1992,Michigan State,Active,Houston Texans,3rd season,73,Hubbard HS,OH,"Drummond, Kurtis",23,kurtisdrummond/2553519,FS,208,
24,"Detroit , MI",7/2/1992,Michigan State,Active,Miami Dolphins,3rd season,75,Crockett Tech HS,"Detroit, MI","Lippett, Tony",36,tonylippett/2552427,CB,194,
27,"Cincinnati , OH",3/14/1990,Grand Rapids CC MI,Active,Minnesota Vikings,Rookie,79,,,"Truesdell, Nick",,nicktruesdell/2558783,TE,240,
30,"Racine , WI",1/6/1987,Wisconsin,Active,Philadelphia Eagles,8th season,70,Horlick HS,"Racine, WI","Maragos, Chris",42,chrismaragos/2507918,FS,200,
33,"Northampton , MA",12/3/1983,Massachusetts,Unsigned free agent,Buffalo Bills,10th season,73,Amherst Regional HS,MA,"Ihedigbo, James",32,jamesihedigbo/2507301,SS,214,
27,"Houston , TX",11/21/1989,Texas,Active,Baltimore Ravens,6th season,73,Westlake HS,"Austin, TX","Tucker, Justin",9,justintucker/2536340,K,180,
25,"Barnwell , SC",1/30/1992,Clemson,Active,Washington Redskins,4th season,71,Allendale Fairfax HS,"Fairfax, SC","Breeland, Bashaud",26,bashaudbreeland/2543571,CB,200,
31,"Florence , SC",9/21/1985,Hampton,Unsigned free agent,Dallas Cowboys,11th season,73,Wilson HS,"Florence, SC","Durant, Justin",56,justindurant/2495597,LB,230,
23,"Harrisburg , PA",4/3/1994,Temple,Active,Pittsburgh Steelers,1st season,74,,,"Friend, Kyle",,kylefriend/2556532,C,305,
31,"Baldwin Park , CA",9/9/1985,UCLA,Active,New England Patriots,10th season,72,Servite HS,"Anaheim, CA","Slater, Matthew",18,matthewslater/4487,WR,205,
23,"Roanoke , VA",8/4/1993,North Carolina State,Active,New York Jets,2nd season,72,Needham Bryant Broughton HS,"Raleigh, NC","Burris, Juston",32,justonburris/2555313,CB,212,
25,"Cincinnati , OH",4/23/1992,Toledo,Active,Houston Texans,3rd season,76,Anderson HS,"Cincinnati, OH","Mancz, Greg",65,gregmancz/2553560,C,310,
32,"Audubon , NJ",1/16/1985,Delaware,Active,Baltimore Ravens,10th season,78,Audubon HS,NJ,"Flacco, Joe",5,joeflacco/382,QB,245,
21,,3/9/1996,Akron,Active,New York Giants,Rookie,74,Firestone HS,"Akron,","Lane, Jerome",,jeromelane/2558893,WR,226,
22,,2/22/1995,Nebraska,Active,Denver Broncos,Rookie,74,,,"Banderas, Josh",,joshbanderas/2559135,LB,220,
26,"Syracuse , NY",9/18/1990,Cumberland College,Active,Houston Texans,1st season,70,Bishop Ludden HS,"Syracuse, NY","Williams, Wendall",82,wendallwilliams/2556710,WR,185,
32,"Cincinnati , OH",1/25/1985,Cincinnati,Active,Philadelphia Eagles,11th season,76,La Salle HS,"Cincinnati, OH","Celek, Brent",87,brentcelek/2507218,TE,255,
22,"Sicklerville , NJ",8/5/1994,Virginia,Active,Buffalo Bills,1st season,76,St. Joseph HS,"Hammonton, NJ","Valles, Max",,maxvalles/2552685,DE,250,
22,,8/5/1994,Texas,Active,Philadelphia Eagles,1st season,73,,,"Johnson, Marcus",,marcusjohnson/2556855,WR,204,
24,"Dallas , TX",1/30/1993,Kansas State,Active,Los Angeles Chargers,Rookie,72,,,"Moore, Charmeachealle",,charmeacheallemoore/2559216,LB,216,
25,"Eden Prairie , MN",11/14/1991,Wisconsin,Active,Philadelphia Eagles,4th season,75,Minnetonka HS,MN,"Allen, Beau",94,beauallen/2543884,DT,327,
,,,Youngstown State,Active,Green Bay Packers,Rookie,72,,,"Rivers, David",,davidrivers/2558992,CB,185,
22,,5/23/1995,LSU,Active,Indianapolis Colts,Rookie,79,,,"Jeter, Colin",,colinjeter/2558891,TE,254,
27,"West Allis , WI",10/21/1989,Wisconsin,Active,Detroit Lions,5th season,78,Nathan Hale HS,"West Allis, WI","Wagner, Ricky",,rickywagner/2539340,T,310,
25,"San Diego , CA",1/27/1992,Oklahoma,Active,Baltimore Ravens,5th season,71,Eastlake HS,"Chula Vista, CA","Jefferson, Tony",,tonyjefferson/2540164,SS,212,
,,,Central Michigan,Active,Dallas Cowboys,Rookie,75,Lansing Catholic HS,"Lansing, MI","Rush, Cooper",,cooperrush/2559242,QB,228,
26,Bishop Auckland United Kingdom,5/1/1991,No College,Active,Atlanta Falcons,Rookie,76,,,"Gray, Alex",,alexgray/2559379,TE,231,
25,"Memphis , TN",11/25/1991,Auburn,Active,Cleveland Browns,2nd season,78,Olive Branch HS,MS,"Coleman, Shon",72,shoncoleman/2555337,OT,310,
27,"Blackfoot , ID",5/21/1990,Idaho State,Active,New Orleans Saints,5th season,77,Blackfoot HS,ID,"Hill, Josh",89,joshhill/2541834,TE,250,
26,"Riverside , CA",5/14/1991,Florida,Active,Seattle Seahawks,2nd season,75,Rancho Verde HS,"Moreno Valley, CA","Powell, Ronald",59,ronaldpowell/2543579,LB,237,
24,"Manchester , CT",1/29/1993,Princeton,Active,Cleveland Browns,2nd season,75,Manchester HS,CT,"DeValve, Seth",87,sethdevalve/2556365,TE,245,
25,"Wichita , KS",8/7/1991,Oklahoma,Active,San Francisco 49ers,3rd season,78,Bishop Carroll HS,"Wichita, KS","Bell, Blake",84,blakebell/2552478,TE,252,
24,"Pittsburgh , PA",7/8/1992,Georgia Tech,Active,Los Angeles Rams,2nd season,74,,,"Laskey, Zach",45,zachlaskey/2553721,FB,225,
26,"Honolulu , HI",3/22/1991,California,Active,Indianapolis Colts,5th season,75,Oceanside HS,CA,"Schwenke, Brian",,brianschwenke/2540216,C,318,
22,"San Jose , CA",5/24/1995,Colorado,Active,Dallas Cowboys,Rookie,72,Oak Grove HS,"San Jose, CA","Awuzie, Chidobe",,chidobeawuzie/2557840,CB,205,
25,"Harbor City , CA",12/2/1991,Utah State,Active,Kansas City Chiefs,Rookie,75,,,"Ali'ifua, Ricky",,rickyali'ifua/2559099,DE,276,
28,"Mooresville , NC",4/8/1989,North Carolina State,Active,Tampa Bay Buccaneers,6th season,77,Mooresville HS,NC,"Sweezy, J.R.",73,j.r.sweezy/2533342,OG,298,
23,"Oakland , CA",7/23/1993,Texas-El Paso,Active,Chicago Bears,1st season,79,South Grand Prairie HS,"Grand Prairie, TX","Robertson-Harris, Roy",47,royrobertson-harris/2556665,LB,268,
25,"Trenton , NJ",6/12/1991,Washington State,Active,Baltimore Ravens,2nd season,74,Inderkum HS,"Sacramento, CA","Mayle, Vince",16,vincemayle/2552431,WR,228,
29,"Phoenix , AZ",7/29/1987,California,Active,Washington Redskins,8th season,72,North Canyon HS,"Phoenix, AZ","Sundberg, Nick",57,nicksundberg/2507668,LS,245,
25,"Moncks Corner , SC",8/22/1991,South Carolina,Active,San Francisco 49ers,4th season,69,Berkeley HS,"Moncks Corner, SC","Ellington, Bruce",10,bruceellington/2543646,WR,197,
,,,Buffalo,Active,Baltimore Ravens,Rookie,77,,,"Joseph, Roubbens",,roubbensjoseph/2559337,OT,310,
,,,Richmond,Active,Green Bay Packers,Rookie,75,,,"Evans, Thomas",,thomasevans/2558940,OG,315,
24,,12/1/1992,Toledo,Active,Dallas Cowboys,Rookie,76,,,"Carter, Ruben",,rubencarter/2556495,OG,312,
25,,9/6/1991,Baylor,Injured reserve,Green Bay Packers,1st season,70,Midland HS,TX,"Goodley, Antwan",,antwangoodley/2553526,WR,212,
24,"Cleveland , OH",3/8/1993,South Florida,Active,San Francisco 49ers,4th season,77,Island Coast HS,"Cape Coral, FL","Lynch, Aaron",59,aaronlynch/2543650,OLB,270,
24,,1/17/1993,Florida,Active,Tampa Bay Buccaneers,1st season,77,,,"Westbrook, Tevin",,tevinwestbrook/2553928,TE,237,
27,"Tacoma , WA",3/30/1990,Louisiana Tech,Active,New York Jets,3rd season,72,Stevenson HS,"Livonia, MI","White, Myles",,myleswhite/2541905,WR,190,
22,,10/6/1994,Louisville,Active,Washington Redskins,Rookie,72,Trinity HS,"Louisville, KY","Quick, James",,jamesquick/2558878,WR,186,
24,Haiti,11/22/1992,Northwestern Oklahoma State,Active,Miami Dolphins,Rookie,77,,,"Saint Fleur, Joby",,jobysaintfleur/2559056,DE,245,
22,"Baton Rouge , LA",10/19/1994,Grambling State,Active,Arizona Cardinals,Rookie,74,,,"Williams, Chad",,chadwilliams/2558208,WR,204,
34,"Riviera Beach , FL",11/4/1982,Miami (Fla.),Unsigned free agent,Seattle Seahawks,12th season,71,Suncoast HS,"Riviera Beach, FL","Hester, Devin",17,devinhester/2506897,WR,190,
23,"Detroit , MI",10/18/1993,Syracuse,Active,Carolina Panthers,1st season,72,,,"Crume, Eric",72,ericcrume/2553638,DT,330,
22,,7/25/1994,Arizona State,Active,Miami Dolphins,Rookie,73,,,"Haack, Matt",,matthaack/2559047,P,185,
22,,11/30/1994,West Virginia,Active,San Francisco 49ers,Rookie,74,Wylie HS,"Wylie, TX","Nwachukwu, Noble",,noblenwachukwu/2558983,DE,275,
25,"Sacramento , CA",5/17/1992,Oregon,Active,Kansas City Chiefs,4th season,71,Luther Burbank HS,"Sacramento, CA","Mitchell, Terrance",,terrancemitchell/2543637,DB,190,
28,,5/18/1989,Utah,Active,Chicago Bears,Rookie,71,,,"Phillips, Andy",,andyphillips/2559229,K,209,
25,"Lynchburg , VA",7/1/1991,Virginia Tech,Active,Buffalo Bills,2nd season,78,Brookville HS,"Lynchburg, VA","Thomas, Logan",82,loganthomas/2543767,QB,250,
24,"Brick Twp. Ocean Co. , NJ",9/9/1992,Old Dominion,Active,Philadelphia Eagles,1st season,74,Middletown South HS,NJ,"Lovato, Rick",45,ricklovato/2553557,LS,249,
22,"Carrollton , GA",9/21/1994,Florida,Active,Kansas City Chiefs,2nd season,73,Peach Co. HS,"Fort Valley, GA","Robinson, Demarcus",14,demarcusrobinson/2555478,WR,203,
30,Arbroath Scotland,4/9/1987,Florida State,Active,Carolina Panthers,8th season,74,Tate HS,"Cantonment, FL","Gano, Graham",9,grahamgano/71309,K,205,
24,"Dayton , OH",2/24/1993,Ohio State,Active,Jacksonville Jaguars,3rd season,74,Centerville HS,OH,"Bennett, Michael",96,michaelbennett/2552733,DT,298,
24,"West Chester , OH",5/30/1993,Alabama,Active,Indianapolis Colts,2nd season,76,Lakota West HS,"West Chester, OH","Kelly, Ryan",78,ryankelly/2555191,C,313,
30,"Eaton , CO",3/25/1987,Wyoming,Active,Chicago Bears,7th season,76,Eaton HS,CO,"Unrein, Mitch",98,mitchunrein/2508016,DE,299,
26,"Miami , FL",10/7/1990,Miami (Fla.),Active,New York Giants,6th season,74,American Senior HS,"Hialeah, FL","Vernon, Olivier",54,oliviervernon/2533534,DE,275,
26,"Buffalo , NY",9/16/1990,Buffalo,Active,Philadelphia Eagles,3rd season,75,Grover Cleveland HS,"Buffalo, NY","Means, Steven",51,stevenmeans/2541310,DE,263,
26,"Harrisburg , PA",11/26/1990,Penn State,Active,San Francisco 49ers,4th season,77,Milton S. Hershey HS,"Hershey, PA","Gilliam, Garry",,garrygilliam/2550468,OT,315,
32,"Vista , CA",12/9/1984,Michigan,Unsigned free agent,New York Giants,10th season,71,Vista HS,CA,"Hall, Leon",25,leonhall/2495617,DB,195,
30,"Cincinnati , OH",4/26/1987,Georgia Tech,Unsigned free agent,Denver Broncos,9th season,74,Fort Mill HS,SC,"Walker, Vance",96,vancewalker/79657,DE,305,
30,"Silver Spring , MD",2/26/1987,Maryland,Active,Pittsburgh Steelers,9th season,74,McDonogh HS,"Owings Mills, MD","Heyward-Bey, Darrius",88,darriusheyward-bey/80427,WR,210,
26,"Caledonia , MN",3/7/1991,Minnesota,Active,Minnesota Vikings,1st season,75,Caledonia HS,,"Fruechte, Isaac",15,isaacfruechte/2553883,WR,210,
26,"Cincinnati , OH",8/17/1990,Louisville,Unsigned free agent,New England Patriots,5th season,75,Xavier HS,"Cincinnati, OH","Scruggs, Greg",83,gregscruggs/2535138,TE,277,
21,"East Orange , NJ",10/4/1995,Michigan,Active,Cleveland Browns,Rookie,73,Don Bosco Preparatory HS,"Ramsey, NJ","Peppers, Jabrill",,jabrillpeppers/2557980,LB,205,
,,,Boise State,Active,Minnesota Vikings,Rookie,75,,,"McCaskill, Sam",,sammccaskill/2558974,DE,240,
24,"New Lenox , IL",6/2/1993,Illinois,Active,Cincinnati Bengals,2nd season,72,Lemont Twp. HS,"Lemont, IL","Fejedelem, Clayton",42,claytonfejedelem/2555355,SAF,205,
25,"Detroit , MI",3/30/1992,Ohio State,Active,Indianapolis Colts,5th season,74,Southeastern HS,"Detroit, MI","Hankins, Johnathan",,johnathanhankins/2540147,DT,320,
23,,12/1/1993,Eastern Michigan,Injured reserve,Cleveland Browns,2nd season,72,,,"Jackson, Darius",35,dariusjackson/2556273,RB,221,
25,"Cincinnati , OH",10/25/1991,Ohio State,Active,Carolina Panthers,4th season,78,Anderson HS,"Cincinnati, OH","Norwell, Andrew",68,andrewnorwell/2550589,G,325,
26,"Ardmore , PA",5/10/1991,Temple,Active,Denver Broncos,4th season,72,Glen Mills HS,PA,"Pierce, Bernard",,bernardpierce/2533545,RB,222,
27,"Seabrook , SC",11/15/1989,South Carolina,Active,New York Giants,5th season,79,Beaufort HS,SC,"Taylor, Devin",,devintaylor/2539304,DE,275,
26,"Miami , FL",3/19/1991,Norfolk State,Active,Washington Redskins,1st season,78,Booker T. Washington HS,"Miami, FL","Trail, Lynden",48,lyndentrail/2553611,LB,270,
22,"Oxford , AL",8/3/1994,LSU,Active,Tampa Bay Buccaneers,3rd season,73,Oxford HS,AL,"Alexander, Kwon",58,kwonalexander/2552592,MLB,227,
23,"Antioch , TN",12/13/1993,Navy,Active,Baltimore Ravens,1st season,70,Goodpasture Christian School HS,"Madison, TN","Reynolds, Keenan",81,keenanreynolds/2555356,WR,190,
25,"Washington , DC",12/14/1991,Maryland,Active,New England Patriots,3rd season,75,Weddington HS,"Matthews, NC","Kilgo, Darius",,dariuskilgo/2552326,NT,319,
,,,Western State (Colo.),Active,Los Angeles Chargers,Rookie,69,,,"Ekeler, Austin",,austinekeler/2559169,RB,190,
29,"Peoria , IL",12/19/1987,Northwestern,Active,Chicago Bears,8th season,73,Richwoods HS,"Peoria, IL","McManis, Sherrick",27,sherrickmcmanis/494289,CB,192,
22,"Dallas , TX",10/7/1994,Colorado State,Active,Cleveland Browns,2nd season,73,Mesquite HS,TX,"Higgins, Rashard",81,rashardhiggins/2555468,WR,198,
25,"Hattiesburg , MS",10/1/1991,South Alabama,Active,Atlanta Falcons,Rookie,71,,,"Magee, Josh",,joshmagee/2559118,WR,170,
23,,10/21/1993,Utah,Active,Pittsburgh Steelers,Rookie,75,La Marque HS,"La Marque, TX","Allen, Brian",,brianallen/2558237,DB,215,
,,,Alabama,Active,Buffalo Bills,Rookie,71,,,"Sylve, Bradley",,bradleysylve/2558807,DB,170,
22,"Huntington Beach , CA",1/13/1995,Pennsylvania,Active,Atlanta Falcons,Rookie,74,,,"Torgersen, Alek",,alektorgersen/2559125,QB,229,
25,"Los Angeles , CA",1/22/1992,Washington,Active,Pittsburgh Steelers,2nd season,70,Crenshaw HS,"Los Angeles, CA","Ducre, Greg",,gregducre/2550557,DB,183,
31,"Florence , SC",5/14/1986,Florida State,Active,Miami Dolphins,11th season,73,Wilson HS,"Florence, SC","Timmons, Lawrence",,lawrencetimmons/2495762,LB,234,
31,"Santa Ana , CA",5/23/1986,Richmond,Active,San Francisco 49ers,7th season,72,Episcopal HS,"Alexandria, VA","Hightower, Tim",,timhightower/4383,RB,220,
,,,Wisconsin,Active,New Orleans Saints,Rookie,78,Stevens Point Area Senior HS,WI,"Ramczyk, Ryan",,ryanramczyk/2557959,OT,314,
27,"Chicago , IL",1/8/1990,Illinois,Active,Houston Texans,6th season,76,Martin Luther King HS,"Chicago, IL","Allen, Jeff",79,jeffallen/2532787,OG,306,
27,"Torrance , CA",6/16/1989,San Jose State,Active,New York Giants,5th season,73,Junipero Serra HS,"Gardena, CA","Ihenacho, Duke",,dukeihenacho/2532868,DB,208,
,,,Carson-Newman,Active,New York Giants,Rookie,72,,,"Snead, Kevin",,kevinsnead/2559353,WR,190,
28,"Star City , AR",6/21/1988,Southern Arkansas,Active,Dallas Cowboys,6th season,76,Star City HS,AR,"Thornton, Cedric",92,cedricthornton/2495356,DT,309,
21,"Monroe , LA",10/9/1995,Alabama,Active,Jacksonville Jaguars,Rookie,78,West Monroe HS,LA,"Robinson, Cam",,camrobinson/2558004,OT,326,
23,,2/7/1994,Shepherd,Active,Seattle Seahawks,1st season,76,,,"Jenkins, Shaneil",,shaneiljenkins/2556565,DE,275,
,,,Arizona State,Active,San Francisco 49ers,Rookie,76,,,"Goodman, Evan",,evangoodman/2559024,OG,306,
29,"Inglewood , CA",7/25/1987,Oregon,Active,Carolina Panthers,8th season,76,Bellflower HS,CA,"Dickson, Ed",84,eddickson/497224,TE,255,
