name,age,birth_place,birthday,weight_lbs,height_in,college,player_id,number,position,current_stat,current_team,experience,high_school,high_school_loc,yrs_played
Dionte Dinkins,31.0,,3/20/1986,195.0,73.0,Fort Valley State,diontedinkins/2530837,,,Retired,,1 Season,,,2011 - 2011
Rogers Gaines,27.0,"Nashville , TN",6/24/1989,239.0,78.0,Tennessee State,rogersgaines/2539318,,,Retired,,2 Seasons,,,2013 - 2014
Jacques Reeves,34.0,"Lancaster , TX",10/8/1982,188.0,71.0,Purdue,jacquesreeves/2505965,,,Retired,,8 Seasons,,,2004 - 2012
Lawrence Jackson,52.0,"Jacksonville , FL",8/10/1964,275.0,73.0,Presbyterian,lawrencejackson/2517283,,,Retired,,1 Season,,,1987 - 1987
Adam Gotsis,24.0,"Melbourne , Victoria",9/23/1992,287.0,76.0,Georgia Tech,adamgotsis/2555502,99.0,DT,Active,Denver Broncos,2nd season,Kew HS,"Abbotsford, Australia",
Landry Jones,28.0,"Artesia , NM",4/4/1989,225.0,76.0,Oklahoma,landryjones/2539287,3.0,QB,Active,Pittsburgh Steelers,5th season,Artesia HS,NM,
Ben Emanuel,34.0,"Texas City , TX",6/18/1982,213.0,74.0,UCLA,benemanuel/2506506,,,Retired,,2 Seasons,,,2005 - 2006
Keyunta Dawson,31.0,"Shreveport , LA",9/13/1985,258.0,75.0,Texas Tech,keyuntadawson/2507255,,,Retired,,8 Seasons,,,2007 - 2014
Chris Barber,53.0,"Fort Bragg , NC",1/15/1964,187.0,72.0,North Carolina A&T,chrisbarber/2499525,,,Retired,,3 Seasons,,,1987 - 1992
Jared Goff,22.0,"San Rafael , CA",10/14/1994,215.0,76.0,California,jaredgoff/2555334,16.0,QB,Active,Los Angeles Rams,2nd season,Marin Catholic HS,"Kentfield, CA",
Chad Cascadden,45.0,"Two Rivers , WI",5/14/1972,240.0,73.0,Wisconsin,chadcascadden/2500024,,,Retired,,5 Seasons,,,1995 - 1999
Dick Alban,,"Hanover , PA",6/17/1929,193.0,72.0,Northwestern,dickalban/2508283,,,Retired,,8 Seasons,,,1952 - 1959
Mike Arthur,49.0,"Minneapolis , MN",5/7/1968,290.0,75.0,Texas A&M,mikearthur/2499460,,,Retired,,6 Seasons,,,1991 - 1996
Patrick Peterson,26.0,"Fort Lauderdale , FL",7/11/1990,203.0,73.0,LSU,patrickpeterson/2495504,21.0,CB,Active,Arizona Cardinals,7th season,Ely HS,"Pompano Beach, FL",
Alfonzo Dennard,27.0,"Rochelle , GA",9/9/1989,200.0,70.0,Nebraska,alfonzodennard/2532832,,,Retired,,3 Seasons,,,2012 - 2014
Jack DeGrenier,66.0,"Chicago , IL",2/25/1951,225.0,73.0,Texas-Arlington,jackdegrenier/2512725,,,Retired,,1 Season,,,1974 - 1974
Mike Gomez,35.0,,4/23/1982,240.0,78.0,Illinois,mikegomez/2505701,,,Retired,,1 Season,,,2006 - 2006
Dan Land,51.0,"Donalsonville , GA",7/3/1965,195.0,72.0,Albany State (Ga.),danland/2501684,,,Retired,,10 Seasons,,,1987 - 1997
Al Bansavage,,"Jersey City , NJ",1/9/1938,220.0,74.0,USC,albansavage/2508971,,,Retired,,2 Seasons,,,1960 - 1961
Jim Letsinger,,"Jasonville , IN",11/17/1911,190.0,70.0,Purdue,jimletsinger/2519383,,,Retired,,1 Season,,,1933 - 1933
Alonzo Johnson,54.0,"Panama City , FL",4/4/1963,222.0,75.0,Florida,alonzojohnson/2517562,,,Retired,,2 Seasons,,,1986 - 1987
Cam Jacobs,55.0,"Oklahoma City , OK",3/10/1962,230.0,74.0,Kentucky,camjacobs/2517349,,,Retired,,1 Season,,,1987 - 1987
Jackson Jeffcoat,26.0,"Dallas , TX",12/26/1990,253.0,75.0,Texas,jacksonjeffcoat/2550299,,,Retired,,2 Seasons,,,2014 - 2015
Ray Hamilton,66.0,"Omaha , NE",1/20/1951,244.0,73.0,Oklahoma,rayhamilton/2515697,,,Retired,,9 Seasons,,,1973 - 1981
Alex Obomese,33.0,"Houston , TX",5/9/1984,235.0,75.0,Texas-El Paso,alexobomese/2522341,,,Retired,,0 Season,,,2007 - 2007
Lou Little,,"Boston , MA",12/6/1891,205.0,72.0,Pennsylvania,loulittle/2519586,,,Retired,,2 Seasons,,,1920 - 1921
JuJu Smith-Schuster,20.0,"Long Beach , CA",11/22/1996,220.0,74.0,USC,jujusmith-schuster/2558149,,WR,Active,Pittsburgh Steelers,Rookie,Long Beach Polytechnic HS,"Long Beach, CA",
Paul O'Connor,54.0,"Summit , NJ",11/7/1962,270.0,75.0,Miami (Fla.),paulo'connor/2522371,,,Retired,,1 Season,,,1987 - 1987
Micah Hatfield,27.0,"Beaverton , OR",8/10/1989,182.0,73.0,Oregon State,micahhatfield/2550458,,,Retired,,1 Season,,,2014 - 2014
Jeff Paulk,41.0,"Phoenix , AZ",4/26/1976,240.0,72.0,Arizona State,jeffpaulk/2502428,,,Retired,,2 Seasons,,,1999 - 2000
Anthony Redmon,46.0,"Brewton , AL",4/9/1971,308.0,77.0,Auburn,anthonyredmon/2502604,,,Retired,,7 Seasons,,,1994 - 2000
Aaron Peck,22.0,"Riverside , CA",10/9/1994,214.0,75.0,Fresno State,aaronpeck/2558986,,TE,Active,Green Bay Packers,Rookie,,,
Hal Carlson,,"Chicago , IL",1/22/1915,220.0,75.0,DePaul,halcarlson/2511075,,,Retired,,1 Season,,,1937 - 1937
Nick Maddox,36.0,"Shelby , NC",12/11/1980,209.0,71.0,Florida State,nickmaddox/2505308,,,Retired,,1 Season,,,2003 - 2003
Brandon Sermons,26.0,"Bellflower , CA",6/1/1991,195.0,71.0,UCLA,brandonsermons/2550397,,,Retired,,1 Season,,,2014 - 2014
Mike Rengel,70.0,"Minneapolis , MN",12/1/1946,260.0,77.0,Hawaii,mikerengel/2523968,,,Retired,,1 Season,,,1969 - 1969
Tilly Manton,,"Ryan , OK",8/24/1909,188.0,71.0,Texas Christian,tillymanton/2520093,,,Retired,,4 Seasons,,,1936 - 1943
Duane Thomas,69.0,"Dallas , TX",6/21/1947,220.0,73.0,West Texas A&M,duanethomas/2527231,,,Retired,,5 Seasons,,,1970 - 1974
Walt Sechrist,,"Etna Green , IN",9/16/1897,258.0,72.0,No College,waltsechrist/2525278,,,Retired,,4 Seasons,,,1920 - 1926
Gary Pettigrew,72.0,"Vancouver , B.C.",10/10/1944,255.0,77.0,Stanford,garypettigrew/2523124,,,Retired,,9 Seasons,,,1966 - 1974
Israel Idonije,36.0,Lagos Nigeria,11/17/1980,275.0,78.0,Manitoba (Canada),israelidonije/2505324,,,Retired,,12 Seasons,,,2003 - 2014
Paul Lavine,55.0,"San Bernardino , CA",5/1/1962,207.0,74.0,Utah State,paullavine/2519168,,,Retired,,1 Season,,,1987 - 1987
Parnell Dickinson,64.0,"Brighton , AL",3/14/1953,185.0,74.0,Mississippi Valley State,parnelldickinson/2512906,,,Retired,,1 Season,,,1976 - 1976
Frank Warren,,"Birmingham , AL",9/14/1959,290.0,76.0,Auburn,frankwarren/2503544,,,Retired,,13 Seasons,,,1981 - 1994
Corey Adams,27.0,"Mountain View , GA",7/26/1989,248.0,76.0,Kansas State,coreyadams/2530936,,,Retired,,1 Season,,,2011 - 2011
Bill Elko,57.0,"New York , NY",12/28/1959,278.0,77.0,LSU,billelko/2513549,,,Retired,,3 Seasons,,,1983 - 1987
Julie'n Davenport,22.0,"Camden , NJ",1/9/1995,318.0,79.0,Bucknell,julie'ndavenport/2557963,,OT,Active,Houston Texans,Rookie,Paulsboro HS,"Paulsboro, NJ",
Jon Beason,32.0,"Miramar , FL",1/14/1985,232.0,72.0,Miami (Fla.),jonbeason/2495545,,,Retired,,9 Seasons,,,2007 - 2015
Lamont Hall,42.0,"York , SC",11/16/1974,260.0,76.0,Clemson,lamonthall/2500972,,,Retired,,6 Seasons,,,1999 - 2005
Kenny Ladler,24.0,"Lithonia , GA",6/23/1992,207.0,72.0,Vanderbilt,kennyladler/2550365,,,Retired,,2 Seasons,,,2014 - 2015
Val Jansante,,"La Belle , PA",9/27/1920,190.0,73.0,Duquesne,valjansante/2517414,,,Retired,,6 Seasons,,,1946 - 1951
Mack Hollins,23.0,"Rockville , MD",9/16/1993,210.0,76.0,North Carolina,mackhollins/2558262,,WR,Active,Philadelphia Eagles,Rookie,Thomas Sprigg Wootton HS,"Rockville, MD",
Marcus Ray,40.0,"Columbus , OH",8/14/1976,215.0,71.0,Michigan,marcusray/2502592,,,Retired,,1 Season,,,1999 - 1999
Erik Folk,28.0,,1/26/1989,185.0,71.0,Washington,erikfolk/2537336,,,Retired,,1 Season,,,2012 - 2012
Carl Olson,,"San Francisco , CA",1/16/1914,206.0,74.0,UCLA,carlolson/2522475,,,Retired,,1 Season,,,1942 - 1942
Az-Zahir Hakim,40.0,"Los Angeles , CA",6/3/1977,190.0,70.0,San Diego State,az-zahirhakim/2500959,,,Retired,,9 Seasons,,,1998 - 2007
Reggie Kinlaw,60.0,"Miami , FL",1/9/1957,245.0,74.0,Oklahoma,reggiekinlaw/2518525,,,Retired,,8 Seasons,,,1979 - 1986
Chris Conte,28.0,"Los Angeles , CA",2/23/1989,203.0,74.0,California,chrisconte/2495272,23.0,SS,Active,Tampa Bay Buccaneers,7th season,Loyola HS,"Los Angeles, CA",
Ben Chappell,30.0,,6/2/1987,242.0,75.0,Indiana,benchappell/2530570,,,Retired,,1 Season,,,2011 - 2011
Terry Erwin,70.0,"Weymouth , MA",8/30/1946,190.0,72.0,Boston College,terryerwin/2513695,,,Retired,,1 Season,,,1968 - 1968
Bill Bain,64.0,"Los Angeles , CA",8/9/1952,279.0,76.0,USC,billbain/2508858,,,Retired,,11 Seasons,,,1975 - 1986
Greg Lasker,52.0,"St. Louis , MO",9/28/1964,200.0,72.0,Arkansas,greglasker/2519118,,,Retired,,3 Seasons,,,1986 - 1988
Bernie Masterson,,"Shenandoah , IA",8/10/1911,195.0,75.0,Nebraska,berniemasterson/2520308,,,Retired,,7 Seasons,,,1934 - 1940
Sean Harlow,22.0,,3/28/1995,303.0,76.0,Oregon State,seanharlow/2557911,,OG,Active,Atlanta Falcons,Rookie,San Clemente HS,"San Clemente, CA",
Chuck Reynolds,70.0,"Fort Worth , TX",10/5/1946,240.0,74.0,Tulsa,chuckreynolds/2524001,,,Retired,,2 Seasons,,,1969 - 1970
L.P. LaDouceur,36.0,"Montreal , Quebec",3/13/1981,256.0,77.0,California,l.p.ladouceur/2506282,91.0,LS,Active,Dallas Cowboys,13th season,Notre Dame HS,"Montreal, Canada",
Travis Davis,44.0,"Wilmington , CA",1/10/1973,209.0,72.0,Notre Dame,travisdavis/2500333,,,Retired,,5 Seasons,,,1995 - 1999
Pat Ray,51.0,,2/11/1966,180.0,70.0,Missouri,patray/2502593,,,Retired,,1 Season,,,1991 - 1991
Travis Davis,51.0,"Warren , OH",5/10/1966,274.0,74.0,Michigan State,travisdavis/2500332,,,Retired,,3 Seasons,,,1990 - 1992
Chris Young,37.0,"Senoia , GA",1/23/1980,210.0,72.0,Georgia Tech,chrisyoung/2504999,,,Retired,,3 Seasons,,,2003 - 2005
Chuck Apolskis,,"Cicero , IL",12/18/1914,207.0,74.0,DePaul,chuckapolskis/2508594,,,Retired,,2 Seasons,,,1938 - 1939
Bryan Knight,38.0,"Buffalo , NY",1/22/1979,240.0,74.0,Pittsburgh,bryanknight/2505147,,,Retired,,2 Seasons,,,2002 - 2003
Ben Hannula,31.0,,10/13/1985,206.0,74.0,San Diego,benhannula/2515758,,,Retired,,1 Season,,,2010 - 2012
Josh Huff,25.0,"Port Aransas , TX",10/14/1991,206.0,71.0,Oregon,joshhuff/2543746,15.0,WR,Active,Tampa Bay Buccaneers,4th season,Chester W. Nimitz HS,"Houston, TX",
Wendell Smallwood,23.0,"Wilmington , DE",1/20/1994,208.0,70.0,West Virginia,wendellsmallwood/2555461,28.0,RB,Active,Philadelphia Eagles,2nd season,Eastern Christian Academy HS,"Elkton, MD",
Charlie Phillips,64.0,"Greenville , MS",12/22/1952,215.0,74.0,USC,charliephillips/2523159,,,Retired,,5 Seasons,,,1975 - 1979
Ron Nery,,"New Kensington , PA",12/30/1934,247.0,78.0,Kansas State,ronnery/2522051,,,Retired,,4 Seasons,,,1960 - 1963
Dexter McDougle,26.0,"Waynesboro , MS",4/8/1991,195.0,70.0,Maryland,dextermcdougle/2543608,,CB,Active,New York Jets,4th season,Stafford HS,VA,
William Thomas,48.0,"Amarillo , TX",8/13/1968,225.0,74.0,Texas A&M,williamthomas/2503327,,,Retired,,11 Seasons,,,1991 - 2001
Mike Evans,50.0,St. Croix Virgin Islands,6/2/1967,269.0,75.0,Michigan,mikeevans/2500574,,,Retired,,1 Season,,,1992 - 1992
Guy Chamberlin,,"Blue Springs , NE",1/16/1894,196.0,74.0,Nebraska,guychamberlin/2511325,,,Retired,,8 Seasons,,,1920 - 1927
Jack Oliver,55.0,"Washington , DC",2/3/1962,281.0,75.0,Memphis,jackoliver/2522457,,,Retired,,1 Season,,,1987 - 1987
Russ Saunders,,"Ardmore , OK",1/26/1906,190.0,69.0,USC,russsaunders/2524947,,,Retired,,1 Season,,,1931 - 1931
Chad Lewis,45.0,"Fort Dix , NJ",10/5/1971,252.0,78.0,Brigham Young,chadlewis/2501740,,,Retired,,9 Seasons,,,1997 - 2005
Rob Konrad,40.0,"Rochester , NY",11/12/1976,255.0,75.0,Syracuse,robkonrad/2501644,,,Retired,,6 Seasons,,,1999 - 2004
Matt Cassel,35.0,"Northridge , CA",5/17/1982,228.0,76.0,USC,mattcassel/2506562,,QB,Active,Tennessee Titans,13th season,Chatsworth HS,CA,
Billy Reynolds,,"St. Mary's , WV",7/20/1931,188.0,70.0,Pittsburgh,billyreynolds/2524018,,,Retired,,5 Seasons,,,1953 - 1960
David Carr,37.0,"Bakersfield , CA",7/21/1979,212.0,75.0,Fresno State,davidcarr/2504804,,,Retired,,12 Seasons,,,2002 - 2013
Ken-Yon Rambo,38.0,"Cerritos , CA",10/4/1978,195.0,73.0,Ohio State,ken-yonrambo/2504677,,,Retired,,3 Seasons,,,2001 - 2003
Ed Kovac,79.0,"Mckeesport , PA",4/22/1938,195.0,72.0,Cincinnati,edkovac/2518764,,,Retired,,2 Seasons,,,1960 - 1962
Austin Robbins,46.0,"Washington , DC",3/1/1971,300.0,77.0,North Carolina,austinrobbins/2502684,,,Retired,,7 Seasons,,,1994 - 2000
Sale Isaia,44.0,"Honolulu , HI",6/13/1972,320.0,77.0,UCLA,saleisaia/2501308,,,Retired,,5 Seasons,,,1995 - 2000
Romeo Bandison,46.0,The Hague Netherlands,2/12/1971,295.0,77.0,Oregon,romeobandison/2499515,,,Retired,,3 Seasons,,,1994 - 1996
A.J. Jefferson,24.0,,3/3/1993,245.0,74.0,Mississippi State,a.j.jefferson/2559376,,DT,Active,Los Angeles Rams,Rookie,,,
Darrell Thompson,49.0,"Rochester , MN",11/23/1967,215.0,72.0,Minnesota,darrellthompson/2503334,,,Retired,,5 Seasons,,,1990 - 1994
David Watford,23.0,,6/16/1993,212.0,74.0,Hampton,davidwatford/2557438,9.0,WR,Active,Philadelphia Eagles,1st season,,,
Wilbur Young,,"New York , NY",4/20/1949,285.0,78.0,William Penn,wilburyoung/2529588,,,Retired,,12 Seasons,,,1971 - 1982
John Sciarra,63.0,"Los Angeles , CA",3/2/1954,185.0,71.0,UCLA,johnsciarra/2525168,,,Retired,,6 Seasons,,,1978 - 1983
Chris Owens,30.0,"Los Angeles , CA",12/1/1986,180.0,69.0,San Jose State,chrisowens/2507785,,,Retired,,7 Seasons,,,2009 - 2015
Wilrey Fontenot,32.0,,10/14/1984,169.0,70.0,Arizona,wilreyfontenot/1708,,,Retired,,2 Seasons,,,2008 - 2009
Steve Bellisari,37.0,"Boca Raton , FL",4/21/1980,220.0,75.0,Ohio State,stevebellisari/2505179,,,Retired,,1 Season,,,2002 - 2002
Joe Abbey,,"Denton , TX",3/21/1925,202.0,73.0,North Texas,joeabbey/2508144,,,Retired,,2 Seasons,,,1948 - 1949
Mike Flacco,30.0,,1/17/1987,251.0,77.0,New Haven,mikeflacco/2550457,,,Retired,,1 Season,,,2014 - 2014
Andre Maddox,34.0,,10/8/1982,200.0,73.0,North Carolina State,andremaddox/2506496,,,Retired,,2 Seasons,,,2005 - 2006
Aaron Donald,26.0,"Pittsburgh , PA",5/23/1991,285.0,73.0,Pittsburgh,aarondonald/2543485,99.0,DT,Active,Los Angeles Rams,4th season,Penn Hills HS,"Pittsburgh, PA",
Bill Enyart,,"Pawhuska , OK",4/28/1947,235.0,76.0,Oregon State,billenyart/2513661,,,Retired,,3 Seasons,,,1969 - 1971
Marquese Wheaton,29.0,,11/6/1987,170.0,70.0,Southern Mississippi,marquesewheaton/2538156,,,Retired,,1 Season,,,2012 - 2012
Jonathan Meeks,27.0,"Rock Hill , SC",11/8/1989,209.0,72.0,Clemson,jonathanmeeks/2541309,36.0,DB,Unsigned free agent,Buffalo Bills,4th season,Rock Hill HS,SC,
Adam Roberts,34.0,,8/28/1982,249.0,74.0,Cincinnati,adamroberts/2524256,,,Retired,,0 Season,,,2006 - 2006
Bill Belk,71.0,"Lancaster , SC",2/19/1946,253.0,75.0,Maryland East. Shore,billbelk/2509334,,,Retired,,7 Seasons,,,1968 - 1974
Chartric Darby,41.0,"North , SC",10/22/1975,302.0,72.0,South Carolina State,chartricdarby/2500291,,,Retired,,9 Seasons,,,2001 - 2009
Bill Scott,73.0,"Washington , DC",5/18/1944,188.0,72.0,Idaho,billscott/2525232,,,Retired,,1 Season,,,1968 - 1968
Orhian Johnson,27.0,,10/9/1989,211.0,75.0,Ohio State,orhianjohnson/2540012,,,Retired,,2 Seasons,,,2013 - 2014
Devin Smith,25.0,"Akron , OH",3/3/1992,199.0,73.0,Ohio State,devinsmith/2553434,,WR,Injured reserve,New York Jets,3rd season,Washington HS,"Massillon, OH",
Cliff Thrift,61.0,"Dallas , TX",5/3/1956,232.0,73.0,East Central (OK),cliffthrift/2527401,,,Retired,,8 Seasons,,,1979 - 1986
Jim Reynolds,,"La Grange , GA",1/8/1920,190.0,73.0,Auburn,jimreynolds/2524005,,,Retired,,1 Season,,,1946 - 1946
Jeff Francis,50.0,"Park Ridge , IL",7/7/1966,215.0,76.0,Tennessee,jefffrancis/2500696,,,Retired,,3 Seasons,,,1990 - 1992
Kyle Calloway,29.0,"Belleville , IL",6/21/1987,315.0,79.0,Iowa,kylecalloway/496992,,,Retired,,2 Seasons,,,2010 - 2011
Gordon Paschka,,"Chaska , MN",3/6/1920,220.0,72.0,Minnesota,gordonpaschka/2522812,,,Retired,,2 Seasons,,,1943 - 1947
Dave Manders,76.0,"Milwaukee , WI",2/20/1941,250.0,74.0,Michigan State,davemanders/2520049,,,Retired,,10 Seasons,,,1964 - 1974
Ken Konz,,"Weimar , TX",9/25/1928,184.0,70.0,LSU,kenkonz/2518722,,,Retired,,7 Seasons,,,1953 - 1959
Joe Mantel,,"Cleveland , OH",3/9/1899,1.0,,No College,joemantel/2520092,,,Retired,,1 Season,,,1924 - 1924
Tony Klimek,,"Chicago , IL",11/24/1925,200.0,71.0,Illinois,tonyklimek/2518604,,,Retired,,2 Seasons,,,1951 - 1952
Terrance Taylor,31.0,"Muskegon , MI",5/14/1986,319.0,72.0,Michigan,terrancetaylor/79655,,,Retired,,1 Season,,,2009 - 2009
George Rado,,"Youngstown , OH",10/24/1912,194.0,69.0,Duquesne,georgerado/2523683,,,Retired,,4 Seasons,,,1935 - 1938
Norberto Davidds-Garrido,44.0,"La Puente , CA",6/11/1972,336.0,78.0,USC,norbertodavidds-garrido/2500299,,,Retired,,5 Seasons,,,1996 - 2000
Jon Carter,52.0,"Los Angeles , CA",3/12/1965,273.0,76.0,Pittsburgh,joncarter/2511191,,,Retired,,1 Season,,,1989 - 1989
Andy Selfridge,68.0,"Cleveland , OH",1/12/1949,218.0,75.0,Virginia,andyselfridge/2525309,,,Retired,,5 Seasons,,,1972 - 1977
Kalen Thornton,35.0,"Dallas , TX",5/12/1982,240.0,75.0,Texas,kalenthornton/2505782,,,Retired,,2 Seasons,,,2004 - 2005
Chuck Clark,22.0,"Philadelphia , PA",4/19/1995,205.0,72.0,Virginia Tech,chuckclark/2558248,,DB,Active,Baltimore Ravens,Rookie,King's Fork HS,"Suffolk, VA",
Owa Odighizuwa,25.0,"Columbus , OH",4/1/1992,270.0,75.0,UCLA,owaodighizuwa/2552275,58.0,DE,Active,New York Giants,3rd season,David Douglas HS,"Portland, OR",
Phil Armour,40.0,"Geneva , IL",12/9/1976,315.0,75.0,North Texas,philarmour/2499452,,,Retired,,2 Seasons,,,1999 - 2000
Ricardo Louis,23.0,"Miami , FL",3/23/1994,215.0,74.0,Auburn,ricardolouis/2555473,80.0,WR,Active,Cleveland Browns,2nd season,Miami Beach HS,FL,
Eddie Johnson,36.0,"Newport Beach , CA",3/2/1981,236.0,75.0,Idaho State,eddiejohnson/2505608,,,Retired,,2 Seasons,,,2003 - 2008
Vestee Jackson,53.0,"Fresno , CA",8/14/1963,186.0,72.0,Washington,vesteejackson/2501344,,,Retired,,8 Seasons,,,1986 - 1993
Bob Gaudio,,"Ashtabula , OH",7/13/1925,219.0,70.0,Ohio State,bobgaudio/2514705,,,Retired,,4 Seasons,,,1947 - 1951
Butch Riley,70.0,"Ingleside , TX",3/13/1947,220.0,74.0,Texas A&M - Kingsville,butchriley/2524197,,,Retired,,1 Season,,,1969 - 1969
Najeh Davenport,38.0,"Raleigh , NC",2/8/1979,247.0,73.0,Miami (Fla.),najehdavenport/2505121,,,Retired,,7 Seasons,,,2002 - 2008
Rod Saddler,51.0,"Atlanta , GA",9/26/1965,276.0,77.0,Texas A&M,rodsaddler/2502800,,,Retired,,5 Seasons,,,1987 - 1991
Byron Franklin,58.0,"Florence , AL",9/4/1958,179.0,73.0,Auburn,byronfranklin/2514358,,,Retired,,6 Seasons,,,1981 - 1987
Jim Gaffney,,"Cumberland , MD",4/21/1921,204.0,73.0,Tennessee,jimgaffney/2514526,,,Retired,,2 Seasons,,,1945 - 1946
Red Kirkman,,"Woodland , WV",10/17/1905,195.0,73.0,Washington & Jefferson,redkirkman/2518561,,,Retired,,3 Seasons,,,1933 - 1935
Jerry Reese,52.0,"Hopkinsville , KY",7/11/1964,267.0,74.0,Kentucky,jerryreese/2523892,,,Retired,,1 Season,,,1988 - 1988
Jim Finks,,"St. Louis , MO",8/31/1927,180.0,71.0,Tulsa,jimfinks/2514031,,,Retired,,7 Seasons,,,1949 - 1955
Josh Thornhill,37.0,"Lansing , MI",1/19/1980,243.0,74.0,Michigan State,joshthornhill/2504842,,,Retired,,1 Season,,,2002 - 2002
Sheldon Day,22.0,"Indianapolis , IN",7/1/1994,285.0,73.0,Notre Dame,sheldonday/2555241,92.0,DT,Active,Jacksonville Jaguars,2nd season,Warren Central HS,"Indianapolis, IN",
John Kondrla,,"Republic , PA",2/23/1921,195.0,74.0,St. Vincent,johnkondrla/2518715,,,Retired,,1 Season,,,1945 - 1945
Brooks Ellis,22.0,"Fayetteville , AR",1/15/1995,240.0,74.0,Arkansas,brooksellis/2558938,,ILB,Active,New England Patriots,Rookie,Fayetteville HS,AR,
John Gibney,61.0,,5/24/1956,255.0,77.0,Colgate,johngibney/2514821,,,Retired,,1 Season,,,1978 - 1978
Nevin McCaskill,33.0,"Tallahassee , FL",12/29/1983,309.0,75.0,Hampton,nevinmccaskill/2507316,,,Retired,,5 Seasons,,,2007 - 2011
Chris Samp,36.0,,7/12/1980,217.0,75.0,Winona State,chrissamp/2506139,,,Retired,,1 Season,,,2006 - 2006
Russell Hairston,53.0,"Greenbelt , MD",2/10/1964,208.0,75.0,Kentucky,russellhairston/2515596,,,Retired,,1 Season,,,1987 - 1987
Ryan Christopherson,44.0,"Sioux Falls , SD",7/26/1972,237.0,71.0,Wyoming,ryanchristopherson/2500071,,,Retired,,2 Seasons,,,1995 - 1996
Ceasar Belser,,"Montgomery , AL",9/13/1944,205.0,72.0,Arkansas-Pine Bluff,ceasarbelser/2509387,,,Retired,,5 Seasons,,,1968 - 1974
Erich Barnes,81.0,"Elkhart , IN",7/4/1935,201.0,74.0,Purdue,erichbarnes/2509015,,,Retired,,14 Seasons,,,1958 - 1971
T.J. Campion,,"Louisville , KY",11/14/1918,235.0,74.0,Southeastern Louisiana,t.j.campion/2511001,,,Retired,,1 Season,,,1947 - 1947
Marshall Newhouse,28.0,"Dallas , TX",9/29/1988,328.0,76.0,Texas Christian,marshallnewhouse/497030,,OG,Active,Oakland Raiders,8th season,Lake Highlands HS,"Dallas, TX",
Bill Leckonby,,"Greenville , OH",9/16/1917,185.0,73.0,St. Lawrence,billleckonby/2519244,,,Retired,,3 Seasons,,,1939 - 1941
David Nelson,53.0,"Miami , FL",11/23/1963,230.0,74.0,Heidelberg,davidnelson/2522017,,,Retired,,1 Season,,,1984 - 1984
Donte Whitner,31.0,"Cleveland , OH",7/24/1985,208.0,70.0,Ohio State,dontewhitner/2495988,39.0,SS,Unsigned free agent,Washington Redskins,12th season,Glenville HS,"Cleveland, OH",
null Eagle Feather,,,,,,,eaglefeather/2513396,,,Retired,,,,,1922 - 1923
Nick Boyle,24.0,"Sussex , NJ",2/17/1993,260.0,76.0,Delaware,nickboyle/2552402,86.0,TE,Active,Baltimore Ravens,3rd season,High Point HS,"Sussex, NJ",
Lionel James,55.0,"Albany , GA",5/25/1962,171.0,66.0,Auburn,lioneljames/2517380,,,Retired,,5 Seasons,,,1984 - 1988
Jeff Kelly,41.0,"Fort Worth , TX",12/13/1975,242.0,71.0,Kansas State,jeffkelly/2501578,,,Retired,,4 Seasons,,,1999 - 2002
Tommy Casanova,66.0,"New Orleans , LA",8/29/1950,202.0,74.0,LSU,tommycasanova/2511230,,,Retired,,6 Seasons,,,1972 - 1977
null Egan,,,,175.0,,DePaul,egan/2513502,,,Retired,,5 Seasons,,,1920 - 1924
Rob Selby,49.0,"Birmingham , AL",10/11/1967,290.0,76.0,Auburn,robselby/2502892,,,Retired,,7 Seasons,,,1991 - 1997
John Fourcade,56.0,"Gretna , LA",10/11/1960,208.0,73.0,Mississippi,johnfourcade/2514290,,,Retired,,4 Seasons,,,1987 - 1990
Curtis Painter,31.0,"New Orleans , LA",6/24/1985,230.0,76.0,Purdue,curtispainter/81300,,,Retired,,6 Seasons,,,2009 - 2014
Johnathan Ingram,36.0,"Indio , CA",9/20/1980,290.0,74.0,San Diego State,johnathaningram/2505423,,,Retired,,3 Seasons,,,2004 - 2007
Steve Foley,41.0,"Little Rock , AR",9/11/1975,265.0,76.0,Louisiana-Monroe,stevefoley/2500667,,,Retired,,9 Seasons,,,1998 - 2006
Justin Ernest,44.0,,12/17/1972,284.0,75.0,Eastern Kentucky,justinernest/2500560,,,Retired,,1 Season,,,1999 - 1999
Bill Erickson,,,12/4/1921,210.0,74.0,Mississippi,billerickson/2513686,,,Retired,,2 Seasons,,,1948 - 1949
Darryl Talley,56.0,"Cleveland , OH",7/10/1960,235.0,76.0,West Virginia,darryltalley/2503233,,,Retired,,14 Seasons,,,1983 - 1996
Frank Abruzzino,,"Shinnston , WV",1/22/1908,193.0,72.0,Colgate,frankabruzzino/2508174,,,Retired,,2 Seasons,,,1931 - 1933
Carlif Taylor,25.0,"New York , NY",12/9/1991,319.0,74.0,Southern Connecticut State,carliftaylor/2553851,,,Retired,,1 Season,,,2015 - 2015
Chauncey Briggs,22.0,,7/8/1994,295.0,77.0,Southern Methodist,chaunceybriggs/2559017,,OT,Active,Oakland Raiders,Rookie,,,
Jeff Ogden,42.0,"Snohomish , WA",2/22/1975,190.0,72.0,Eastern Washington,jeffogden/2502344,,,Retired,,5 Seasons,,,1998 - 2002
